File: D:\Documents\E_Plus_2030_py\output\01198160-9c47-47f3-90ad-10fa9f9b7567\assigned\assigned_hvac_building.csv
============================================================
ogc_fid,param_name,param_value
7,zones,"{'Zone1': {'hvac_object_name': 'Zone1 Ideal Loads', 'hvac_object_type': 'ZONEHVAC:IDEALLOADSAIRSYSTEM', 'heating_setpoint_schedule': 'ZONE HEATING SETPOINTS', 'cooling_setpoint_schedule': 'ZONE COOLING SETPOINTS', 'thermostat_name': 'Zone1 CONTROLS', 'thermostat_dualsetpoint_name': 'Zone1 SETPOINTS'}, 'Zone2': {'hvac_object_name': 'Zone2 Ideal Loads', 'hvac_object_type': 'ZONEHVAC:IDEALLOADSAIRSYSTEM', 'heating_setpoint_schedule': 'ZONE HEATING SETPOINTS', 'cooling_setpoint_schedule': 'ZONE COOLING SETPOINTS', 'thermostat_name': 'Zone2 CONTROLS', 'thermostat_dualsetpoint_name': 'Zone2 SETPOINTS'}}"
8,hvac_params,"{'heating_day_setpoint': 19.778853596915766, 'heating_day_setpoint_range': (18.5, 20.5), 'heating_night_setpoint': 15.025010755222667, 'heating_night_setpoint_range': (15.0, 16.0), 'cooling_day_setpoint': 25.6, 'cooling_day_setpoint_range': (25.6, 25.6), 'cooling_night_setpoint': 26.446421476297644, 'cooling_night_setpoint_range': (26.0, 28.0), 'max_heating_supply_air_temp': 52.364712141640126, 'max_heating_supply_air_temp_range': (45.0, 55.0), 'min_cooling_supply_air_temp': 13.353398974845822, 'min_cooling_supply_air_temp_range': (12.0, 14.0), 'schedule_details': {'day_start': '07:00', 'day_end': '23:00', 'occupancy_schedule': {'weekday': 'FullOccupancy', 'weekend': 'FullOccupancy'}}}"
8,zones,"{'Zone1': {'hvac_object_name': 'Zone1 Ideal Loads', 'hvac_object_type': 'ZONEHVAC:IDEALLOADSAIRSYSTEM', 'heating_setpoint_schedule': 'ZONE HEATING SETPOINTS', 'cooling_setpoint_schedule': 'ZONE COOLING SETPOINTS', 'thermostat_name': 'Zone1 CONTROLS', 'thermostat_dualsetpoint_name': 'Zone1 SETPOINTS'}}"
9,hvac_params,"{'heating_day_setpoint': 19.778853596915766, 'heating_day_setpoint_range': (18.5, 20.5), 'heating_night_setpoint': 15.025010755222667, 'heating_night_setpoint_range': (15.0, 16.0), 'cooling_day_setpoint': 25.6, 'cooling_day_setpoint_range': (25.6, 25.6), 'cooling_night_setpoint': 26.446421476297644, 'cooling_night_setpoint_range': (26.0, 28.0), 'max_heating_supply_air_temp': 52.364712141640126, 'max_heating_supply_air_temp_range': (45.0, 55.0), 'min_cooling_supply_air_temp': 13.353398974845822, 'min_cooling_supply_air_temp_range': (12.0, 14.0), 'schedule_details': {'day_start': '07:00', 'day_end': '23:00', 'occupancy_schedule': {'weekday': 'FullOccupancy', 'weekend': 'FullOccupancy'}}}"
9,zones,"{'Zone1': {'hvac_object_name': 'Zone1 Ideal Loads', 'hvac_object_type': 'ZONEHVAC:IDEALLOADSAIRSYSTEM', 'heating_setpoint_schedule': 'ZONE HEATING SETPOINTS', 'cooling_setpoint_schedule': 'ZONE COOLING SETPOINTS', 'thermostat_name': 'Zone1 CONTROLS', 'thermostat_dualsetpoint_name': 'Zone1 SETPOINTS'}, 'Zone2': {'hvac_object_name': 'Zone2 Ideal Loads', 'hvac_object_type': 'ZONEHVAC:IDEALLOADSAIRSYSTEM', 'heating_setpoint_schedule': 'ZONE HEATING SETPOINTS', 'cooling_setpoint_schedule': 'ZONE COOLING SETPOINTS', 'thermostat_name': 'Zone2 CONTROLS', 'thermostat_dualsetpoint_name': 'Zone2 SETPOINTS'}}"
10,hvac_params,"{'heating_day_setpoint': 19.778853596915766, 'heating_day_setpoint_range': (18.5, 20.5), 'heating_night_setpoint': 15.025010755222667, 'heating_night_setpoint_range': (15.0, 16.0), 'cooling_day_setpoint': 25.6, 'cooling_day_setpoint_range': (25.6, 25.6), 'cooling_night_setpoint': 26.446421476297644, 'cooling_night_setpoint_range': (26.0, 28.0), 'max_heating_supply_air_temp': 52.364712141640126, 'max_heating_supply_air_temp_range': (45.0, 55.0), 'min_cooling_supply_air_temp': 13.353398974845822, 'min_cooling_supply_air_temp_range': (12.0, 14.0), 'schedule_details': {'day_start': '07:00', 'day_end': '23:00', 'occupancy_schedule': {'weekday': 'FullOccupancy', 'weekend': 'FullOccupancy'}}}"
10,zones,"{'Zone1': {'hvac_object_name': 'Zone1 Ideal Loads', 'hvac_object_type': 'ZONEHVAC:IDEALLOADSAIRSYSTEM', 'heating_setpoint_schedule': 'ZONE HEATING SETPOINTS', 'cooling_setpoint_schedule': 'ZONE COOLING SETPOINTS', 'thermostat_name': 'Zone1 CONTROLS', 'thermostat_dualsetpoint_name': 'Zone1 SETPOINTS'}, 'Zone2': {'hvac_object_name': 'Zone2 Ideal Loads', 'hvac_object_type': 'ZONEHVAC:IDEALLOADSAIRSYSTEM', 'heating_setpoint_schedule': 'ZONE HEATING SETPOINTS', 'cooling_setpoint_schedule': 'ZONE COOLING SETPOINTS', 'thermostat_name': 'Zone2 CONTROLS', 'thermostat_dualsetpoint_name': 'Zone2 SETPOINTS'}}"
11,hvac_params,"{'heating_day_setpoint': 19.778853596915766, 'heating_day_setpoint_range': (18.5, 20.5), 'heating_night_setpoint': 15.025010755222667, 'heating_night_setpoint_range': (15.0, 16.0), 'cooling_day_setpoint': 25.6, 'cooling_day_setpoint_range': (25.6, 25.6), 'cooling_night_setpoint': 26.446421476297644, 'cooling_night_setpoint_range': (26.0, 28.0), 'max_heating_supply_air_temp': 52.364712141640126, 'max_heating_supply_air_temp_range': (45.0, 55.0), 'min_cooling_supply_air_temp': 13.353398974845822, 'min_cooling_supply_air_temp_range': (12.0, 14.0), 'schedule_details': {'day_start': '07:00', 'day_end': '23:00', 'occupancy_schedule': {'weekday': 'FullOccupancy', 'weekend': 'FullOccupancy'}}}"
11,zones,"{'Zone1': {'hvac_object_name': 'Zone1 Ideal Loads', 'hvac_object_type': 'ZONEHVAC:IDEALLOADSAIRSYSTEM', 'heating_setpoint_schedule': 'ZONE HEATING SETPOINTS', 'cooling_setpoint_schedule': 'ZONE COOLING SETPOINTS', 'thermostat_name': 'Zone1 CONTROLS', 'thermostat_dualsetpoint_name': 'Zone1 SETPOINTS'}, 'Zone2': {'hvac_object_name': 'Zone2 Ideal Loads', 'hvac_object_type': 'ZONEHVAC:IDEALLOADSAIRSYSTEM', 'heating_setpoint_schedule': 'ZONE HEATING SETPOINTS', 'cooling_setpoint_schedule': 'ZONE COOLING SETPOINTS', 'thermostat_name': 'Zone2 CONTROLS', 'thermostat_dualsetpoint_name': 'Zone2 SETPOINTS'}}"
12,hvac_params,"{'heating_day_setpoint': 19.778853596915766, 'heating_day_setpoint_range': (18.5, 20.5), 'heating_night_setpoint': 15.025010755222667, 'heating_night_setpoint_range': (15.0, 16.0), 'cooling_day_setpoint': 25.6, 'cooling_day_setpoint_range': (25.6, 25.6), 'cooling_night_setpoint': 26.446421476297644, 'cooling_night_setpoint_range': (26.0, 28.0), 'max_heating_supply_air_temp': 52.364712141640126, 'max_heating_supply_air_temp_range': (45.0, 55.0), 'min_cooling_supply_air_temp': 13.353398974845822, 'min_cooling_supply_air_temp_range': (12.0, 14.0), 'schedule_details': {'day_start': '07:00', 'day_end': '23:00', 'occupancy_schedule': {'weekday': 'FullOccupancy', 'weekend': 'FullOccupancy'}}}"
12,zones,"{'Zone1': {'hvac_object_name': 'Zone1 Ideal Loads', 'hvac_object_type': 'ZONEHVAC:IDEALLOADSAIRSYSTEM', 'heating_setpoint_schedule': 'ZONE HEATING SETPOINTS', 'cooling_setpoint_schedule': 'ZONE COOLING SETPOINTS', 'thermostat_name': 'Zone1 CONTROLS', 'thermostat_dualsetpoint_name': 'Zone1 SETPOINTS'}, 'Zone2': {'hvac_object_name': 'Zone2 Ideal Loads', 'hvac_object_type': 'ZONEHVAC:IDEALLOADSAIRSYSTEM', 'heating_setpoint_schedule': 'ZONE HEATING SETPOINTS', 'cooling_setpoint_schedule': 'ZONE COOLING SETPOINTS', 'thermostat_name': 'Zone2 CONTROLS', 'thermostat_dualsetpoint_name': 'Zone2 SETPOINTS'}}"
13,hvac_params,"{'heating_day_setpoint': 19.278853596915766, 'heating_day_setpoint_range': (18.0, 20.0), 'heating_night_setpoint': 15.025010755222667, 'heating_night_setpoint_range': (15.0, 16.0), 'cooling_day_setpoint': 25.6, 'cooling_day_setpoint_range': (25.6, 25.6), 'cooling_night_setpoint': 26.446421476297644, 'cooling_night_setpoint_range': (26.0, 28.0), 'max_heating_supply_air_temp': 52.364712141640126, 'max_heating_supply_air_temp_range': (45.0, 55.0), 'min_cooling_supply_air_temp': 13.353398974845822, 'min_cooling_supply_air_temp_range': (12.0, 14.0), 'schedule_details': {'day_start': '07:00', 'day_end': '23:00', 'occupancy_schedule': {'weekday': 'FullOccupancy', 'weekend': 'FullOccupancy'}}}"
13,zones,"{'Zone1': {'hvac_object_name': 'Zone1 Ideal Loads', 'hvac_object_type': 'ZONEHVAC:IDEALLOADSAIRSYSTEM', 'heating_setpoint_schedule': 'ZONE HEATING SETPOINTS', 'cooling_setpoint_schedule': 'ZONE COOLING SETPOINTS', 'thermostat_name': 'Zone1 CONTROLS', 'thermostat_dualsetpoint_name': 'Zone1 SETPOINTS'}, 'Zone2': {'hvac_object_name': 'Zone2 Ideal Loads', 'hvac_object_type': 'ZONEHVAC:IDEALLOADSAIRSYSTEM', 'heating_setpoint_schedule': 'ZONE HEATING SETPOINTS', 'cooling_setpoint_schedule': 'ZONE COOLING SETPOINTS', 'thermostat_name': 'Zone2 CONTROLS', 'thermostat_dualsetpoint_name': 'Zone2 SETPOINTS'}}"
14,hvac_params,"{'heating_day_setpoint': 19.278853596915766, 'heating_day_setpoint_range': (18.0, 20.0), 'heating_night_setpoint': 15.025010755222667, 'heating_night_setpoint_range': (15.0, 16.0), 'cooling_day_setpoint': 25.6, 'cooling_day_setpoint_range': (25.6, 25.6), 'cooling_night_setpoint': 26.446421476297644, 'cooling_night_setpoint_range': (26.0, 28.0), 'max_heating_supply_air_temp': 52.364712141640126, 'max_heating_supply_air_temp_range': (45.0, 55.0), 'min_cooling_supply_air_temp': 13.353398974845822, 'min_cooling_supply_air_temp_range': (12.0, 14.0), 'schedule_details': {'day_start': '07:00', 'day_end': '23:00', 'occupancy_schedule': {'weekday': 'FullOccupancy', 'weekend': 'FullOccupancy'}}}"
14,zones,"{'Zone1': {'hvac_object_name': 'Zone1 Ideal Loads', 'hvac_object_type': 'ZONEHVAC:IDEALLOADSAIRSYSTEM', 'heating_setpoint_schedule': 'ZONE HEATING SETPOINTS', 'cooling_setpoint_schedule': 'ZONE COOLING SETPOINTS', 'thermostat_name': 'Zone1 CONTROLS', 'thermostat_dualsetpoint_name': 'Zone1 SETPOINTS'}, 'Zone2': {'hvac_object_name': 'Zone2 Ideal Loads', 'hvac_object_type': 'ZONEHVAC:IDEALLOADSAIRSYSTEM', 'heating_setpoint_schedule': 'ZONE HEATING SETPOINTS', 'cooling_setpoint_schedule': 'ZONE COOLING SETPOINTS', 'thermostat_name': 'Zone2 CONTROLS', 'thermostat_dualsetpoint_name': 'Zone2 SETPOINTS'}}"
15,hvac_params,"{'heating_day_setpoint': 19.278853596915766, 'heating_day_setpoint_range': (18.0, 20.0), 'heating_night_setpoint': 15.025010755222667, 'heating_night_setpoint_range': (15.0, 16.0), 'cooling_day_setpoint': 25.6, 'cooling_day_setpoint_range': (25.6, 25.6), 'cooling_night_setpoint': 26.446421476297644, 'cooling_night_setpoint_range': (26.0, 28.0), 'max_heating_supply_air_temp': 52.364712141640126, 'max_heating_supply_air_temp_range': (45.0, 55.0), 'min_cooling_supply_air_temp': 13.353398974845822, 'min_cooling_supply_air_temp_range': (12.0, 14.0), 'schedule_details': {'day_start': '07:00', 'day_end': '23:00', 'occupancy_schedule': {'weekday': 'FullOccupancy', 'weekend': 'FullOccupancy'}}}"
15,zones,"{'Zone1': {'hvac_object_name': 'Zone1 Ideal Loads', 'hvac_object_type': 'ZONEHVAC:IDEALLOADSAIRSYSTEM', 'heating_setpoint_schedule': 'ZONE HEATING SETPOINTS', 'cooling_setpoint_schedule': 'ZONE COOLING SETPOINTS', 'thermostat_name': 'Zone1 CONTROLS', 'thermostat_dualsetpoint_name': 'Zone1 SETPOINTS'}, 'Zone2': {'hvac_object_name': 'Zone2 Ideal Loads', 'hvac_object_type': 'ZONEHVAC:IDEALLOADSAIRSYSTEM', 'heating_setpoint_schedule': 'ZONE HEATING SETPOINTS', 'cooling_setpoint_schedule': 'ZONE COOLING SETPOINTS', 'thermostat_name': 'Zone2 CONTROLS', 'thermostat_dualsetpoint_name': 'Zone2 SETPOINTS'}}"
16,hvac_params,"{'heating_day_setpoint': 19.278853596915766, 'heating_day_setpoint_range': (18.0, 20.0), 'heating_night_setpoint': 15.025010755222667, 'heating_night_setpoint_range': (15.0, 16.0), 'cooling_day_setpoint': 25.6, 'cooling_day_setpoint_range': (25.6, 25.6), 'cooling_night_setpoint': 26.446421476297644, 'cooling_night_setpoint_range': (26.0, 28.0), 'max_heating_supply_air_temp': 52.364712141640126, 'max_heating_supply_air_temp_range': (45.0, 55.0), 'min_cooling_supply_air_temp': 13.353398974845822, 'min_cooling_supply_air_temp_range': (12.0, 14.0), 'schedule_details': {'day_start': '07:00', 'day_end': '23:00', 'occupancy_schedule': {'weekday': 'FullOccupancy', 'weekend': 'FullOccupancy'}}}"
16,zones,"{'Zone1': {'hvac_object_name': 'Zone1 Ideal Loads', 'hvac_object_type': 'ZONEHVAC:IDEALLOADSAIRSYSTEM', 'heating_setpoint_schedule': 'ZONE HEATING SETPOINTS', 'cooling_setpoint_schedule': 'ZONE COOLING SETPOINTS', 'thermostat_name': 'Zone1 CONTROLS', 'thermostat_dualsetpoint_name': 'Zone1 SETPOINTS'}, 'Zone2': {'hvac_object_name': 'Zone2 Ideal Loads', 'hvac_object_type': 'ZONEHVAC:IDEALLOADSAIRSYSTEM', 'heating_setpoint_schedule': 'ZONE HEATING SETPOINTS', 'cooling_setpoint_schedule': 'ZONE COOLING SETPOINTS', 'thermostat_name': 'Zone2 CONTROLS', 'thermostat_dualsetpoint_name': 'Zone2 SETPOINTS'}}"
17,hvac_params,"{'heating_day_setpoint': 19.278853596915766, 'heating_day_setpoint_range': (18.0, 20.0), 'heating_night_setpoint': 15.025010755222667, 'heating_night_setpoint_range': (15.0, 16.0), 'cooling_day_setpoint': 25.6, 'cooling_day_setpoint_range': (25.6, 25.6), 'cooling_night_setpoint': 26.446421476297644, 'cooling_night_setpoint_range': (26.0, 28.0), 'max_heating_supply_air_temp': 52.364712141640126, 'max_heating_supply_air_temp_range': (45.0, 55.0), 'min_cooling_supply_air_temp': 13.353398974845822, 'min_cooling_supply_air_temp_range': (12.0, 14.0), 'schedule_details': {'day_start': '07:00', 'day_end': '23:00', 'occupancy_schedule': {'weekday': 'FullOccupancy', 'weekend': 'FullOccupancy'}}}"
17,zones,"{'Zone1': {'hvac_object_name': 'Zone1 Ideal Loads', 'hvac_object_type': 'ZONEHVAC:IDEALLOADSAIRSYSTEM', 'heating_setpoint_schedule': 'ZONE HEATING SETPOINTS', 'cooling_setpoint_schedule': 'ZONE COOLING SETPOINTS', 'thermostat_name': 'Zone1 CONTROLS', 'thermostat_dualsetpoint_name': 'Zone1 SETPOINTS'}, 'Zone2': {'hvac_object_name': 'Zone2 Ideal Loads', 'hvac_object_type': 'ZONEHVAC:IDEALLOADSAIRSYSTEM', 'heating_setpoint_schedule': 'ZONE HEATING SETPOINTS', 'cooling_setpoint_schedule': 'ZONE COOLING SETPOINTS', 'thermostat_name': 'Zone2 CONTROLS', 'thermostat_dualsetpoint_name': 'Zone2 SETPOINTS'}}"
18,hvac_params,"{'heating_day_setpoint': 19.278853596915766, 'heating_day_setpoint_range': (18.0, 20.0), 'heating_night_setpoint': 15.025010755222667, 'heating_night_setpoint_range': (15.0, 16.0), 'cooling_day_setpoint': 25.6, 'cooling_day_setpoint_range': (25.6, 25.6), 'cooling_night_setpoint': 26.446421476297644, 'cooling_night_setpoint_range': (26.0, 28.0), 'max_heating_supply_air_temp': 52.364712141640126, 'max_heating_supply_air_temp_range': (45.0, 55.0), 'min_cooling_supply_air_temp': 13.353398974845822, 'min_cooling_supply_air_temp_range': (12.0, 14.0), 'schedule_details': {'day_start': '07:00', 'day_end': '23:00', 'occupancy_schedule': {'weekday': 'FullOccupancy', 'weekend': 'FullOccupancy'}}}"
18,zones,"{'Zone1': {'hvac_object_name': 'Zone1 Ideal Loads', 'hvac_object_type': 'ZONEHVAC:IDEALLOADSAIRSYSTEM', 'heating_setpoint_schedule': 'ZONE HEATING SETPOINTS', 'cooling_setpoint_schedule': 'ZONE COOLING SETPOINTS', 'thermostat_name': 'Zone1 CONTROLS', 'thermostat_dualsetpoint_name': 'Zone1 SETPOINTS'}, 'Zone2': {'hvac_object_name': 'Zone2 Ideal Loads', 'hvac_object_type': 'ZONEHVAC:IDEALLOADSAIRSYSTEM', 'heating_setpoint_schedule': 'ZONE HEATING SETPOINTS', 'cooling_setpoint_schedule': 'ZONE COOLING SETPOINTS', 'thermostat_name': 'Zone2 CONTROLS', 'thermostat_dualsetpoint_name': 'Zone2 SETPOINTS'}}"
19,hvac_params,"{'heating_day_setpoint': 19.278853596915766, 'heating_day_setpoint_range': (18.0, 20.0), 'heating_night_setpoint': 15.025010755222667, 'heating_night_setpoint_range': (15.0, 16.0), 'cooling_day_setpoint': 25.6, 'cooling_day_setpoint_range': (25.6, 25.6), 'cooling_night_setpoint': 26.446421476297644, 'cooling_night_setpoint_range': (26.0, 28.0), 'max_heating_supply_air_temp': 52.364712141640126, 'max_heating_supply_air_temp_range': (45.0, 55.0), 'min_cooling_supply_air_temp': 13.353398974845822, 'min_cooling_supply_air_temp_range': (12.0, 14.0), 'schedule_details': {'day_start': '07:00', 'day_end': '23:00', 'occupancy_schedule': {'weekday': 'FullOccupancy', 'weekend': 'FullOccupancy'}}}"
19,zones,"{'Zone1': {'hvac_object_name': 'Zone1 Ideal Loads', 'hvac_object_type': 'ZONEHVAC:IDEALLOADSAIRSYSTEM', 'heating_setpoint_schedule': 'ZONE HEATING SETPOINTS', 'cooling_setpoint_schedule': 'ZONE COOLING SETPOINTS', 'thermostat_name': 'Zone1 CONTROLS', 'thermostat_dualsetpoint_name': 'Zone1 SETPOINTS'}, 'Zone2': {'hvac_object_name': 'Zone2 Ideal Loads', 'hvac_object_type': 'ZONEHVAC:IDEALLOADSAIRSYSTEM', 'heating_setpoint_schedule': 'ZONE HEATING SETPOINTS', 'cooling_setpoint_schedule': 'ZONE COOLING SETPOINTS', 'thermostat_name': 'Zone2 CONTROLS', 'thermostat_dualsetpoint_name': 'Zone2 SETPOINTS'}}"
20,hvac_params,"{'heating_day_setpoint': 19.278853596915766, 'heating_day_setpoint_range': (18.0, 20.0), 'heating_night_setpoint': 15.025010755222667, 'heating_night_setpoint_range': (15.0, 16.0), 'cooling_day_setpoint': 25.6, 'cooling_day_setpoint_range': (25.6, 25.6), 'cooling_night_setpoint': 26.446421476297644, 'cooling_night_setpoint_range': (26.0, 28.0), 'max_heating_supply_air_temp': 52.364712141640126, 'max_heating_supply_air_temp_range': (45.0, 55.0), 'min_cooling_supply_air_temp': 13.353398974845822, 'min_cooling_supply_air_temp_range': (12.0, 14.0), 'schedule_details': {'day_start': '07:00', 'day_end': '23:00', 'occupancy_schedule': {'weekday': 'FullOccupancy', 'weekend': 'FullOccupancy'}}}"
20,zones,"{'Zone1': {'hvac_object_name': 'Zone1 Ideal Loads', 'hvac_object_type': 'ZONEHVAC:IDEALLOADSAIRSYSTEM', 'heating_setpoint_schedule': 'ZONE HEATING SETPOINTS', 'cooling_setpoint_schedule': 'ZONE COOLING SETPOINTS', 'thermostat_name': 'Zone1 CONTROLS', 'thermostat_dualsetpoint_name': 'Zone1 SETPOINTS'}, 'Zone2': {'hvac_object_name': 'Zone2 Ideal Loads', 'hvac_object_type': 'ZONEHVAC:IDEALLOADSAIRSYSTEM', 'heating_setpoint_schedule': 'ZONE HEATING SETPOINTS', 'cooling_setpoint_schedule': 'ZONE COOLING SETPOINTS', 'thermostat_name': 'Zone2 CONTROLS', 'thermostat_dualsetpoint_name': 'Zone2 SETPOINTS'}}"
21,hvac_params,"{'heating_day_setpoint': 19.278853596915766, 'heating_day_setpoint_range': (18.0, 20.0), 'heating_night_setpoint': 15.025010755222667, 'heating_night_setpoint_range': (15.0, 16.0), 'cooling_day_setpoint': 25.6, 'cooling_day_setpoint_range': (25.6, 25.6), 'cooling_night_setpoint': 26.446421476297644, 'cooling_night_setpoint_range': (26.0, 28.0), 'max_heating_supply_air_temp': 52.364712141640126, 'max_heating_supply_air_temp_range': (45.0, 55.0), 'min_cooling_supply_air_temp': 13.353398974845822, 'min_cooling_supply_air_temp_range': (12.0, 14.0), 'schedule_details': {'day_start': '07:00', 'day_end': '23:00', 'occupancy_schedule': {'weekday': 'FullOccupancy', 'weekend': 'FullOccupancy'}}}"
21,zones,"{'Zone1': {'hvac_object_name': 'Zone1 Ideal Loads', 'hvac_object_type': 'ZONEHVAC:IDEALLOADSAIRSYSTEM', 'heating_setpoint_schedule': 'ZONE HEATING SETPOINTS', 'cooling_setpoint_schedule': 'ZONE COOLING SETPOINTS', 'thermostat_name': 'Zone1 CONTROLS', 'thermostat_dualsetpoint_name': 'Zone1 SETPOINTS'}, 'Zone2': {'hvac_object_name': 'Zone2 Ideal Loads', 'hvac_object_type': 'ZONEHVAC:IDEALLOADSAIRSYSTEM', 'heating_setpoint_schedule': 'ZONE HEATING SETPOINTS', 'cooling_setpoint_schedule': 'ZONE COOLING SETPOINTS', 'thermostat_name': 'Zone2 CONTROLS', 'thermostat_dualsetpoint_name': 'Zone2 SETPOINTS'}}"

------------------------------------------------------------

File: D:\Documents\E_Plus_2030_py\output\01198160-9c47-47f3-90ad-10fa9f9b7567\assigned\assigned_hvac_zones.csv
============================================================
ogc_fid,zone_name,param_name,param_value
1,Zone1,hvac_object_name,Zone1 Ideal Loads
1,Zone1,hvac_object_type,ZONEHVAC:IDEALLOADSAIRSYSTEM
1,Zone1,heating_setpoint_schedule,ZONE HEATING SETPOINTS
1,Zone1,cooling_setpoint_schedule,ZONE COOLING SETPOINTS
1,Zone1,thermostat_name,Zone1 CONTROLS
1,Zone1,thermostat_dualsetpoint_name,Zone1 SETPOINTS
2,Zone1,hvac_object_name,Zone1 Ideal Loads
2,Zone1,hvac_object_type,ZONEHVAC:IDEALLOADSAIRSYSTEM
2,Zone1,heating_setpoint_schedule,ZONE HEATING SETPOINTS
2,Zone1,cooling_setpoint_schedule,ZONE COOLING SETPOINTS
2,Zone1,thermostat_name,Zone1 CONTROLS
2,Zone1,thermostat_dualsetpoint_name,Zone1 SETPOINTS
2,Zone2,hvac_object_name,Zone2 Ideal Loads
2,Zone2,hvac_object_type,ZONEHVAC:IDEALLOADSAIRSYSTEM
2,Zone2,heating_setpoint_schedule,ZONE HEATING SETPOINTS
2,Zone2,cooling_setpoint_schedule,ZONE COOLING SETPOINTS
2,Zone2,thermostat_name,Zone2 CONTROLS
2,Zone2,thermostat_dualsetpoint_name,Zone2 SETPOINTS
3,Zone1,hvac_object_name,Zone1 Ideal Loads
3,Zone1,hvac_object_type,ZONEHVAC:IDEALLOADSAIRSYSTEM
3,Zone1,heating_setpoint_schedule,ZONE HEATING SETPOINTS
3,Zone1,cooling_setpoint_schedule,ZONE COOLING SETPOINTS
3,Zone1,thermostat_name,Zone1 CONTROLS
3,Zone1,thermostat_dualsetpoint_name,Zone1 SETPOINTS
3,Zone2,hvac_object_name,Zone2 Ideal Loads
3,Zone2,hvac_object_type,ZONEHVAC:IDEALLOADSAIRSYSTEM
3,Zone2,heating_setpoint_schedule,ZONE HEATING SETPOINTS
3,Zone2,cooling_setpoint_schedule,ZONE COOLING SETPOINTS
3,Zone2,thermostat_name,Zone2 CONTROLS
3,Zone2,thermostat_dualsetpoint_name,Zone2 SETPOINTS
4,Zone1,hvac_object_name,Zone1 Ideal Loads
4,Zone1,hvac_object_type,ZONEHVAC:IDEALLOADSAIRSYSTEM
4,Zone1,heating_setpoint_schedule,ZONE HEATING SETPOINTS
4,Zone1,cooling_setpoint_schedule,ZONE COOLING SETPOINTS
4,Zone1,thermostat_name,Zone1 CONTROLS
4,Zone1,thermostat_dualsetpoint_name,Zone1 SETPOINTS
4,Zone2,hvac_object_name,Zone2 Ideal Loads
4,Zone2,hvac_object_type,ZONEHVAC:IDEALLOADSAIRSYSTEM
4,Zone2,heating_setpoint_schedule,ZONE HEATING SETPOINTS
4,Zone2,cooling_setpoint_schedule,ZONE COOLING SETPOINTS
4,Zone2,thermostat_name,Zone2 CONTROLS
4,Zone2,thermostat_dualsetpoint_name,Zone2 SETPOINTS
5,Zone1,hvac_object_name,Zone1 Ideal Loads
5,Zone1,hvac_object_type,ZONEHVAC:IDEALLOADSAIRSYSTEM
5,Zone1,heating_setpoint_schedule,ZONE HEATING SETPOINTS
5,Zone1,cooling_setpoint_schedule,ZONE COOLING SETPOINTS
5,Zone1,thermostat_name,Zone1 CONTROLS
5,Zone1,thermostat_dualsetpoint_name,Zone1 SETPOINTS
5,Zone2,hvac_object_name,Zone2 Ideal Loads
5,Zone2,hvac_object_type,ZONEHVAC:IDEALLOADSAIRSYSTEM
5,Zone2,heating_setpoint_schedule,ZONE HEATING SETPOINTS
5,Zone2,cooling_setpoint_schedule,ZONE COOLING SETPOINTS
5,Zone2,thermostat_name,Zone2 CONTROLS
5,Zone2,thermostat_dualsetpoint_name,Zone2 SETPOINTS
6,Zone1,hvac_object_name,Zone1 Ideal Loads
6,Zone1,hvac_object_type,ZONEHVAC:IDEALLOADSAIRSYSTEM
6,Zone1,heating_setpoint_schedule,ZONE HEATING SETPOINTS
6,Zone1,cooling_setpoint_schedule,ZONE COOLING SETPOINTS
6,Zone1,thermostat_name,Zone1 CONTROLS
6,Zone1,thermostat_dualsetpoint_name,Zone1 SETPOINTS
6,Zone2,hvac_object_name,Zone2 Ideal Loads
6,Zone2,hvac_object_type,ZONEHVAC:IDEALLOADSAIRSYSTEM
6,Zone2,heating_setpoint_schedule,ZONE HEATING SETPOINTS
6,Zone2,cooling_setpoint_schedule,ZONE COOLING SETPOINTS
6,Zone2,thermostat_name,Zone2 CONTROLS
6,Zone2,thermostat_dualsetpoint_name,Zone2 SETPOINTS
7,Zone1,hvac_object_name,Zone1 Ideal Loads
7,Zone1,hvac_object_type,ZONEHVAC:IDEALLOADSAIRSYSTEM
7,Zone1,heating_setpoint_schedule,ZONE HEATING SETPOINTS
7,Zone1,cooling_setpoint_schedule,ZONE COOLING SETPOINTS
7,Zone1,thermostat_name,Zone1 CONTROLS
7,Zone1,thermostat_dualsetpoint_name,Zone1 SETPOINTS
7,Zone2,hvac_object_name,Zone2 Ideal Loads
7,Zone2,hvac_object_type,ZONEHVAC:IDEALLOADSAIRSYSTEM
7,Zone2,heating_setpoint_schedule,ZONE HEATING SETPOINTS
7,Zone2,cooling_setpoint_schedule,ZONE COOLING SETPOINTS
7,Zone2,thermostat_name,Zone2 CONTROLS
7,Zone2,thermostat_dualsetpoint_name,Zone2 SETPOINTS
8,Zone1,hvac_object_name,Zone1 Ideal Loads
8,Zone1,hvac_object_type,ZONEHVAC:IDEALLOADSAIRSYSTEM
8,Zone1,heating_setpoint_schedule,ZONE HEATING SETPOINTS
8,Zone1,cooling_setpoint_schedule,ZONE COOLING SETPOINTS
8,Zone1,thermostat_name,Zone1 CONTROLS
8,Zone1,thermostat_dualsetpoint_name,Zone1 SETPOINTS
9,Zone1,hvac_object_name,Zone1 Ideal Loads
9,Zone1,hvac_object_type,ZONEHVAC:IDEALLOADSAIRSYSTEM
